language,protocol,scenario,response_time_ms,response_size_bytes,status
JS,GraphQL,Complex_Fetch,2.40963299984287,2136,200
Python,REST,Complex_Fetch,3.692006000164838,2638,200
Python,GraphQL,Complex_Fetch,59.4445380002071,1588,200
JS,REST,Simple_Fetch,1.895871000670013,1766,200
JS,GraphQL,Simple_Fetch,1.2437689993021195,77,200
Python,REST,Simple_Fetch,3.3595630002309917,1767,200
Python,GraphQL,Simple_Fetch,2.764197999567841,74,200
JS,REST,Complex_Fetch,1.5388220008389908,1766,200
JS,GraphQL,Complex_Fetch,1.7882490001284168,1443,200
Python,REST,Complex_Fetch,3.8500010005009244,1767,200
Python,GraphQL,Complex_Fetch,60.49120999978186,1342,200
JS,REST,Simple_Fetch,1.969108000594133,1939,200
JS,GraphQL,Simple_Fetch,2.4944419992607436,78,200
Python,REST,Simple_Fetch,3.4112190005544107,1940,200
Python,GraphQL,Simple_Fetch,3.6448970004130388,80,200
JS,REST,Complex_Fetch,1.7557979999764939,1939,200
JS,GraphQL,Complex_Fetch,2.0754770002895384,1584,200
Python,REST,Complex_Fetch,3.534921000209579,1940,200
Python,GraphQL,Complex_Fetch,59.65603499953431,1609,200
JS,REST,Simple_Fetch,1.8094289998771274,957,200
JS,GraphQL,Simple_Fetch,2.0878710001852596,71,200
Python,REST,Simple_Fetch,3.5417830004007556,958,200
Python,GraphQL,Simple_Fetch,2.596432999780518,75,200
JS,REST,Complex_Fetch,1.3899129999117577,957,200
JS,GraphQL,Complex_Fetch,2.1751939993919223,755,200
Python,REST,Complex_Fetch,3.545831999872462,958,200
Python,GraphQL,Complex_Fetch,59.64479399972333,1060,200
JS,REST,Simple_Fetch,1.9469870003376855,2885,200
JS,GraphQL,Simple_Fetch,1.6222790000028908,79,200
Python,REST,Simple_Fetch,3.3821850001913845,2886,200
Python,GraphQL,Simple_Fetch,2.921342000263394,80,200
JS,REST,Complex_Fetch,1.5302759993574,2885,200
JS,GraphQL,Complex_Fetch,1.8954799998027738,2397,200
Python,REST,Complex_Fetch,3.3357270003762096,2886,200
Python,GraphQL,Complex_Fetch,60.39243399936822,1027,200
JS,REST,Simple_Fetch,2.130140000190295,622,200
JS,GraphQL,Simple_Fetch,1.6086030000224127,72,200
Python,REST,Simple_Fetch,3.1650279997847974,623,200
Python,GraphQL,Simple_Fetch,2.867319999495521,71,200
JS,REST,Complex_Fetch,1.2862889998359606,622,200
JS,GraphQL,Complex_Fetch,1.9312069998704828,450,200
Python,REST,Complex_Fetch,3.004707999934908,623,200
Python,GraphQL,Complex_Fetch,60.43294000028254,82,200
JS,REST,Simple_Fetch,2.1107140000822255,2311,200
JS,GraphQL,Simple_Fetch,1.7688429998088395,74,200
Python,REST,Simple_Fetch,3.0691890005982714,2312,200
Python,GraphQL,Simple_Fetch,3.167642999869713,82,200
JS,REST,Complex_Fetch,1.4046509995750966,2311,200
JS,GraphQL,Complex_Fetch,2.1731900005761418,1856,200
Python,REST,Complex_Fetch,3.032609999536362,2312,200
Python,GraphQL,Complex_Fetch,60.12139699942054,1892,200
JS,REST,Simple_Fetch,1.9963690001532086,158,200
JS,GraphQL,Simple_Fetch,1.791795999452006,81,200
Python,REST,Simple_Fetch,3.0699600001753424,159,200
Python,GraphQL,Simple_Fetch,2.886516000216943,77,200
JS,REST,Complex_Fetch,1.5399550002257456,158,200
JS,GraphQL,Complex_Fetch,1.9292339993626229,92,200
Python,REST,Complex_Fetch,2.8906050001751282,159,200
Python,GraphQL,Complex_Fetch,58.75203199957468,1558,200
JS,REST,Simple_Fetch,1.44279199957964,986,200
JS,GraphQL,Simple_Fetch,1.2951049993716879,74,200
Python,REST,Simple_Fetch,2.9299570005605347,987,200
Python,GraphQL,Simple_Fetch,2.52874600028008,85,200
JS,REST,Complex_Fetch,1.7213740002262057,986,200
JS,GraphQL,Complex_Fetch,2.0252640006219735,771,200
Python,REST,Complex_Fetch,3.215973000806116,987,200
Python,GraphQL,Complex_Fetch,61.564298999655875,657,200
JS,REST,Simple_Fetch,1.8336749999434687,1365,200
JS,GraphQL,Simple_Fetch,1.5541310003754916,73,200
Python,REST,Simple_Fetch,3.92650399953709,1366,200
Python,GraphQL,Simple_Fetch,3.230691000680963,72,200
JS,REST,Complex_Fetch,1.5908599998510908,1365,200
JS,GraphQL,Complex_Fetch,1.972754999769677,1111,200
Python,REST,Complex_Fetch,3.3536109995111474,1366,200
Python,GraphQL,Complex_Fetch,61.22868100010237,1877,200
JS,REST,Simple_Fetch,1.4900309997756267,1939,200
JS,GraphQL,Simple_Fetch,1.2949660003869212,78,200
Python,REST,Simple_Fetch,3.9475929997934145,1940,200
Python,GraphQL,Simple_Fetch,2.9888680001022294,80,200
JS,REST,Complex_Fetch,1.2873910000053002,1939,200
JS,GraphQL,Complex_Fetch,1.8018049995589536,1584,200
Python,REST,Complex_Fetch,3.408653999940725,1940,200
Python,GraphQL,Complex_Fetch,61.97912599964184,1609,200
JS,REST,Simple_Fetch,1.3113060003888677,671,200
JS,GraphQL,Simple_Fetch,1.7298200000368524,76,200
Python,REST,Simple_Fetch,3.2027489996835357,672,200
Python,GraphQL,Simple_Fetch,3.0162000002746936,73,200
JS,REST,Complex_Fetch,1.3121679994583246,671,200
JS,GraphQL,Complex_Fetch,2.849888000127976,508,200
Python,REST,Complex_Fetch,3.5546980006984086,672,200
Python,GraphQL,Complex_Fetch,59.001619000810024,1591,200
JS,REST,Simple_Fetch,1.4428929998757667,641,200
JS,GraphQL,Simple_Fetch,1.429607999853033,79,200
Python,REST,Simple_Fetch,3.5651369998959126,642,200
Python,GraphQL,Simple_Fetch,2.8811859992856625,72,200
JS,REST,Complex_Fetch,1.5751609998915228,641,200
JS,GraphQL,Complex_Fetch,1.8850710002880078,464,200
Python,REST,Complex_Fetch,3.1697470003564376,642,200
Python,GraphQL,Complex_Fetch,60.54592200052866,1792,200
JS,REST,Simple_Fetch,1.8831979996321024,484,200
JS,GraphQL,Simple_Fetch,1.680246999967494,80,200
Python,REST,Simple_Fetch,3.0542909998985124,485,200
Python,GraphQL,Simple_Fetch,2.830661999723816,77,200
JS,REST,Complex_Fetch,1.4044110002942034,484,200
JS,GraphQL,Complex_Fetch,2.0100649999221787,355,200
Python,REST,Complex_Fetch,2.9082170003675856,485,200
Python,GraphQL,Complex_Fetch,58.29539700062014,2188,200
JS,REST,Simple_Fetch,1.47652499981632,2014,200
JS,GraphQL,Simple_Fetch,1.3364030000957428,73,200
Python,REST,Simple_Fetch,2.947120000499126,2015,200
Python,GraphQL,Simple_Fetch,2.610719999211142,89,200
JS,REST,Complex_Fetch,1.3904349998483667,2014,200
JS,GraphQL,Complex_Fetch,1.8759840004349826,1619,200
Python,REST,Complex_Fetch,2.9917239999122103,2015,200
Python,GraphQL,Complex_Fetch,58.767169999555335,1631,200
JS,REST,Simple_Fetch,2.0849349994023214,1506,200
JS,GraphQL,Simple_Fetch,1.520847999927355,72,200
Python,REST,Simple_Fetch,3.0276300003606593,1507,200
Python,GraphQL,Simple_Fetch,2.8730109997923137,72,200
JS,REST,Complex_Fetch,1.6069200000856654,1506,200
JS,GraphQL,Complex_Fetch,2.812065999933111,1229,200
Python,REST,Complex_Fetch,3.063287999793829,1507,200
Python,GraphQL,Complex_Fetch,63.301182000031986,805,200
JS,REST,Simple_Fetch,1.8933159999505733,2648,200
JS,GraphQL,Simple_Fetch,1.5970410004229052,78,200
Python,REST,Simple_Fetch,4.063360999680299,2649,200
Python,GraphQL,Simple_Fetch,3.1476650001422968,75,200
JS,REST,Complex_Fetch,1.8577500004539615,2648,200
JS,GraphQL,Complex_Fetch,2.2027459999662824,2166,200
Python,REST,Complex_Fetch,3.6427230006665923,2649,200
Python,GraphQL,Complex_Fetch,62.1053220002068,1529,200
JS,REST,Simple_Fetch,2.0152139995843754,2041,200
JS,GraphQL,Simple_Fetch,1.6447609996248502,77,200
Python,REST,Simple_Fetch,3.2628310000291094,2042,200
Python,GraphQL,Simple_Fetch,2.8342989999146084,80,200
JS,REST,Complex_Fetch,1.3949130006949417,2041,200
JS,GraphQL,Complex_Fetch,1.781906999895,1643,200
Python,REST,Complex_Fetch,3.012002000104985,2042,200
Python,GraphQL,Complex_Fetch,58.82985700009158,1809,200
JS,REST,Simple_Fetch,1.8719469999268767,422,200
JS,GraphQL,Simple_Fetch,1.739017000545573,78,200
Python,REST,Simple_Fetch,3.7298860006558243,423,200
Python,GraphQL,Simple_Fetch,3.0228919995352044,73,200
JS,REST,Complex_Fetch,1.5181329999904847,422,200
JS,GraphQL,Complex_Fetch,1.8916430008175666,319,200
Python,REST,Complex_Fetch,3.1251729997165967,423,200
Python,GraphQL,Complex_Fetch,59.42484200022591,575,200
JS,REST,Simple_Fetch,1.5235040000334266,1881,200
JS,GraphQL,Simple_Fetch,1.2720419999823207,76,200
Python,REST,Simple_Fetch,3.1801360000827117,1882,200
Python,GraphQL,Simple_Fetch,3.6163830000077724,72,200
JS,REST,Complex_Fetch,1.3653570003953064,1881,200
JS,GraphQL,Complex_Fetch,1.8865830006689066,1508,200
Python,REST,Complex_Fetch,2.910100000008242,1882,200
Python,GraphQL,Complex_Fetch,60.58567600030074,2044,200
JS,REST,Simple_Fetch,2.3355450002782163,2065,200
JS,GraphQL,Simple_Fetch,1.782328000444977,78,200
Python,REST,Simple_Fetch,3.389659000276879,2066,200
Python,GraphQL,Simple_Fetch,2.852943999641866,74,200
JS,REST,Complex_Fetch,1.719791000141413,2065,200
JS,GraphQL,Complex_Fetch,2.3221289993671235,1643,200
Python,REST,Complex_Fetch,3.7034759998277877,2066,200
Python,GraphQL,Complex_Fetch,58.48834799962788,1320,200
JS,REST,Simple_Fetch,1.6539580001335707,1882,200
JS,GraphQL,Simple_Fetch,1.6003480004656012,74,200
Python,REST,Simple_Fetch,3.452316999755567,1883,200
Python,GraphQL,Simple_Fetch,3.200664999894798,77,200
JS,REST,Complex_Fetch,1.495771000008972,1882,200
JS,GraphQL,Complex_Fetch,1.7454890003136825,1521,200
Python,REST,Complex_Fetch,3.254395999647386,1883,200
Python,GraphQL,Complex_Fetch,59.90775600002962,513,200
JS,REST,Simple_Fetch,1.6901960007089656,687,200
JS,GraphQL,Simple_Fetch,1.4869049991830252,75,200
Python,REST,Simple_Fetch,3.1102960001589963,688,200
Python,GraphQL,Simple_Fetch,2.9059730004519224,78,200
JS,REST,Complex_Fetch,1.841979999881005,687,200
JS,GraphQL,Complex_Fetch,1.8798009996316978,508,200
Python,REST,Complex_Fetch,2.910130000600475,688,200
Python,GraphQL,Complex_Fetch,58.75447699963843,89,200
JS,REST,Simple_Fetch,1.5789869994478067,171,200
JS,GraphQL,Simple_Fetch,1.3029809997533448,81,200
Python,REST,Simple_Fetch,3.0306970002129674,172,200
Python,GraphQL,Simple_Fetch,2.6910800006589852,78,200
JS,REST,Complex_Fetch,1.47294900034467,171,200
JS,GraphQL,Complex_Fetch,1.9015919997400488,92,200
Python,REST,Complex_Fetch,2.992855999764288,172,200
Python,GraphQL,Complex_Fetch,58.871023999927274,821,200
JS,REST,Simple_Fetch,2.30819300031726,1884,200
JS,GraphQL,Simple_Fetch,2.170075000321958,70,200
Python,REST,Simple_Fetch,3.176019000420638,1885,200
Python,GraphQL,Simple_Fetch,2.7952749996984494,81,200
JS,REST,Complex_Fetch,1.5343830000347225,1884,200
JS,GraphQL,Complex_Fetch,3.181819000019459,1513,200
Python,REST,Complex_Fetch,3.756365999834088,1885,200
Python,GraphQL,Complex_Fetch,61.5665639998042,1930,200
JS,REST,Simple_Fetch,2.3423570000886684,1427,200
JS,GraphQL,Simple_Fetch,1.709211999695981,68,200
Python,REST,Simple_Fetch,3.4964590004165075,1428,200
Python,GraphQL,Simple_Fetch,2.7517850003278,72,200
JS,REST,Complex_Fetch,1.588005000485282,1427,200
JS,GraphQL,Complex_Fetch,2.0896839996566996,1134,200
Python,REST,Complex_Fetch,3.323255000395875,1428,200
Python,GraphQL,Complex_Fetch,59.67874700036191,647,200
JS,REST,Simple_Fetch,1.9929229993067565,1482,200
JS,GraphQL,Simple_Fetch,1.7502680002507987,71,200
Python,REST,Simple_Fetch,3.58080699970742,1483,200
Python,GraphQL,Simple_Fetch,3.1895440006337594,74,200
JS,REST,Complex_Fetch,1.6461539998999797,1482,200
JS,GraphQL,Complex_Fetch,2.664149999873189,1164,200
Python,REST,Complex_Fetch,3.3683089995975024,1483,200
Python,GraphQL,Complex_Fetch,59.844628000064404,2020,200
JS,REST,Simple_Fetch,1.9140349995723227,2035,200
JS,GraphQL,Simple_Fetch,1.6611410001132754,72,200
Python,REST,Simple_Fetch,4.053671999827202,2036,200
Python,GraphQL,Simple_Fetch,3.1452610000997083,73,200
JS,REST,Complex_Fetch,1.9854689999192487,2035,200
JS,GraphQL,Complex_Fetch,2.0264960003260057,1629,200
Python,REST,Complex_Fetch,3.540941999744973,2036,200
Python,GraphQL,Complex_Fetch,61.847689999922295,1827,200
JS,REST,Simple_Fetch,1.9037049996768474,1665,200
JS,GraphQL,Simple_Fetch,1.5326100001402665,76,200
Python,REST,Simple_Fetch,3.6072769999009324,1666,200
Python,GraphQL,Simple_Fetch,2.9138569998394814,71,200
JS,REST,Complex_Fetch,1.8010829999184352,1665,200
JS,GraphQL,Complex_Fetch,2.294085999892559,1342,200
Python,REST,Complex_Fetch,3.7438919998749043,1666,200
Python,GraphQL,Complex_Fetch,60.397663999538054,1365,200
JS,REST,Simple_Fetch,1.6600389999439358,2214,200
JS,GraphQL,Simple_Fetch,1.550313999359787,79,200
Python,REST,Simple_Fetch,3.6550960003296495,2215,200
Python,GraphQL,Simple_Fetch,2.9432219998852815,78,200
JS,REST,Complex_Fetch,1.4685509995615575,2214,200
JS,GraphQL,Complex_Fetch,1.9407449999562232,1804,200
Python,REST,Complex_Fetch,3.891198000019358,2215,200
Python,GraphQL,Complex_Fetch,60.19423299949267,1998,200
JS,REST,Simple_Fetch,1.8548039997767773,350,200
JS,GraphQL,Simple_Fetch,1.4295170003606472,84,200
Python,REST,Simple_Fetch,3.4357349995843833,351,200
Python,GraphQL,Simple_Fetch,3.0309769999803393,72,200
JS,REST,Complex_Fetch,1.4598739999200916,350,200
JS,GraphQL,Complex_Fetch,2.015885999753664,228,200
Python,REST,Complex_Fetch,3.292878000138444,351,200
Python,GraphQL,Complex_Fetch,60.64055800015922,613,200
JS,REST,Simple_Fetch,1.8943289996968815,2138,200
JS,GraphQL,Simple_Fetch,1.5240350003296044,73,200
Python,REST,Simple_Fetch,3.1852559995968477,2139,200
Python,GraphQL,Simple_Fetch,3.0200669998521334,78,200
JS,REST,Complex_Fetch,1.4211219995559077,2138,200
JS,GraphQL,Complex_Fetch,1.9907390005755587,1720,200
Python,REST,Complex_Fetch,3.0732659997738665,2139,200
Python,GraphQL,Complex_Fetch,59.78771099944424,615,200
JS,REST,Simple_Fetch,1.859142000284919,2425,200
JS,GraphQL,Simple_Fetch,1.5082749996508937,73,200
Python,REST,Simple_Fetch,3.1143229998633615,2426,200
Python,GraphQL,Simple_Fetch,3.0048280004848493,77,200
JS,REST,Complex_Fetch,1.5654730004825979,2425,200
JS,GraphQL,Complex_Fetch,1.8628589996296796,1932,200
Python,REST,Complex_Fetch,3.078957000070659,2426,200
Python,GraphQL,Complex_Fetch,59.4286989999091,1857,200
JS,REST,Simple_Fetch,1.814078000279551,1426,200
JS,GraphQL,Simple_Fetch,2.0121179995840066,77,200
Python,REST,Simple_Fetch,3.0586390003009,1427,200
Python,GraphQL,Simple_Fetch,2.6406659999338444,72,200
JS,REST,Complex_Fetch,1.5342340002462151,1426,200
JS,GraphQL,Complex_Fetch,2.4744049997025286,1131,200
Python,REST,Complex_Fetch,2.9840890001651132,1427,200
Python,GraphQL,Complex_Fetch,58.63186599981418,1012,200
JS,REST,Simple_Fetch,1.6662110001561814,2453,200
JS,GraphQL,Simple_Fetch,2.089053000418062,79,200
Python,REST,Simple_Fetch,3.0876629998601857,2454,200
Python,GraphQL,Simple_Fetch,2.7936719998251647,75,200
JS,REST,Complex_Fetch,1.4970940001148847,2453,200
JS,GraphQL,Complex_Fetch,1.9520760006344062,2028,200
Python,REST,Complex_Fetch,3.4202859997094492,2454,200
Python,GraphQL,Complex_Fetch,60.787553999944066,1352,200
JS,REST,Simple_Fetch,1.6904859994610888,983,200
JS,GraphQL,Simple_Fetch,1.847530999839364,77,200
Python,REST,Simple_Fetch,3.3446739998908015,984,200
Python,GraphQL,Simple_Fetch,3.132496999569412,81,200
JS,REST,Complex_Fetch,1.4150599999993574,983,200
JS,GraphQL,Complex_Fetch,1.9867909995809896,738,200
Python,REST,Complex_Fetch,3.6665879997599404,984,200
Python,GraphQL,Complex_Fetch,60.74013499983266,311,200
JS,REST,Simple_Fetch,1.8334540000068955,919,200
JS,GraphQL,Simple_Fetch,1.5470880007342203,76,200
Python,REST,Simple_Fetch,3.811919999861857,920,200
Python,GraphQL,Simple_Fetch,4.055205000440765,73,200
JS,REST,Complex_Fetch,1.6021110004658112,919,200
JS,GraphQL,Complex_Fetch,1.8945889996757614,726,200
Python,REST,Complex_Fetch,3.2285670004057465,920,200
Python,GraphQL,Complex_Fetch,60.70952799927909,1864,200
JS,REST,Simple_Fetch,1.809549999961746,1530,200
JS,GraphQL,Simple_Fetch,1.5474080000785762,76,200
Python,REST,Simple_Fetch,3.5206439997637062,1531,200
Python,GraphQL,Simple_Fetch,3.0475070007014438,78,200
JS,REST,Complex_Fetch,1.5939349996187957,1530,200
JS,GraphQL,Complex_Fetch,1.8195980001110001,1240,200
Python,REST,Complex_Fetch,3.2478929997523664,1531,200
Python,GraphQL,Complex_Fetch,59.442434999255056,890,200
JS,REST,Simple_Fetch,1.6916680006033857,995,200
JS,GraphQL,Simple_Fetch,1.8844500000341213,75,200
Python,REST,Simple_Fetch,3.3221120002053794,996,200
Python,GraphQL,Simple_Fetch,2.7217879996896954,69,200
JS,REST,Complex_Fetch,1.975470000616042,995,200
JS,GraphQL,Complex_Fetch,1.9136040000375942,785,200
Python,REST,Complex_Fetch,3.1731440003568423,996,200
Python,GraphQL,Complex_Fetch,60.234718999709,1246,200
JS,REST,Simple_Fetch,1.7189589998451993,1774,200
JS,GraphQL,Simple_Fetch,1.583666000442463,77,200
Python,REST,Simple_Fetch,3.253865000260703,1775,200
Python,GraphQL,Simple_Fetch,2.957008000521455,78,200
JS,REST,Complex_Fetch,2.748649000750447,1774,200
JS,GraphQL,Complex_Fetch,1.95782699938718,1402,200
Python,REST,Complex_Fetch,3.3941669998966972,1775,200
Python,GraphQL,Complex_Fetch,59.283736999532266,89,200
JS,REST,Simple_Fetch,1.9407340005273,2587,200
JS,GraphQL,Simple_Fetch,1.4338450000650482,74,200
Python,REST,Simple_Fetch,3.464008999799262,2588,200
Python,GraphQL,Simple_Fetch,3.137907000564155,83,200
JS,REST,Complex_Fetch,1.3633939997816924,2587,200
JS,GraphQL,Complex_Fetch,1.768733000062639,2106,200
Python,REST,Complex_Fetch,3.1143229998633615,2588,200
Python,GraphQL,Complex_Fetch,66.04789700031688,2151,200
JS,REST,Simple_Fetch,1.8502550001358031,947,200
JS,GraphQL,Simple_Fetch,1.5512850004597567,80,200
Python,REST,Simple_Fetch,3.574745999685547,948,200
Python,GraphQL,Simple_Fetch,3.292587000032654,79,200
JS,REST,Complex_Fetch,1.373082000100112,947,200
JS,GraphQL,Complex_Fetch,1.8116339997504838,743,200
Python,REST,Complex_Fetch,3.14051199984533,948,200
Python,GraphQL,Complex_Fetch,59.820784000294225,1044,200
JS,REST,Simple_Fetch,1.5311380002458463,2411,200
JS,GraphQL,Simple_Fetch,1.2691069996435544,78,200
Python,REST,Simple_Fetch,3.2220149996646796,2412,200
Python,GraphQL,Simple_Fetch,2.9457470000124886,78,200
JS,REST,Complex_Fetch,2.0347409999885713,2411,200
JS,GraphQL,Complex_Fetch,2.182487000027322,1979,200
Python,REST,Complex_Fetch,3.6321030002000043,2412,200
Python,GraphQL,Complex_Fetch,60.0413860001936,89,200
JS,REST,Simple_Fetch,1.5805499997441075,785,200
JS,GraphQL,Simple_Fetch,1.4044600002307561,75,200
Python,REST,Simple_Fetch,3.6610369998015813,786,200
Python,GraphQL,Simple_Fetch,3.0281119998107897,77,200
JS,REST,Complex_Fetch,1.3352309997571865,785,200
JS,GraphQL,Complex_Fetch,1.8212810000477475,606,200
Python,REST,Complex_Fetch,3.116668000075151,786,200
Python,GraphQL,Complex_Fetch,59.611290999782796,1004,200
JS,REST,Simple_Fetch,1.5742890000183252,1865,200
JS,GraphQL,Simple_Fetch,1.3810170003125677,70,200
Python,REST,Simple_Fetch,3.316872000141302,1866,200
Python,GraphQL,Simple_Fetch,2.7044859998568427,76,200
JS,REST,Complex_Fetch,1.2939739999637823,1865,200
JS,GraphQL,Complex_Fetch,2.0496080005614203,1498,200
Python,REST,Complex_Fetch,3.381623999302974,1866,200
Python,GraphQL,Complex_Fetch,61.73218300045846,1780,200
JS,REST,Simple_Fetch,2.3341820005953196,2697,200
JS,GraphQL,Simple_Fetch,1.7878190001283656,80,200
Python,REST,Simple_Fetch,3.220802000214462,2698,200
Python,GraphQL,Simple_Fetch,2.8447279992178665,81,200
JS,REST,Complex_Fetch,1.391845999933139,2697,200
JS,GraphQL,Complex_Fetch,2.083442000184732,2187,200
Python,REST,Complex_Fetch,3.168655000081344,2698,200
Python,GraphQL,Complex_Fetch,60.254065000663104,1918,200
JS,REST,Simple_Fetch,1.8065840004055644,2475,200
JS,GraphQL,Simple_Fetch,1.5726150004411465,85,200
Python,REST,Simple_Fetch,3.1277580001187744,2476,200
Python,GraphQL,Simple_Fetch,3.079658000388008,77,200
JS,REST,Complex_Fetch,1.5543009994871682,2475,200
JS,GraphQL,Complex_Fetch,1.9497319999572937,2004,200
Python,REST,Complex_Fetch,3.2484240000485443,2476,200
Python,GraphQL,Complex_Fetch,59.02434200015705,346,200
JS,REST,Simple_Fetch,1.9414059997870936,994,200
JS,GraphQL,Simple_Fetch,1.5812010005902266,77,200
Python,REST,Simple_Fetch,3.3231439992960077,995,200
Python,GraphQL,Simple_Fetch,2.9414789996735635,73,200
JS,REST,Complex_Fetch,1.7721590002111043,994,200
JS,GraphQL,Complex_Fetch,1.9362570001248969,790,200
Python,REST,Complex_Fetch,3.2998699998643133,995,200
Python,GraphQL,Complex_Fetch,61.85674599964841,682,200
JS,REST,Simple_Fetch,1.5393529993161792,156,200
JS,GraphQL,Simple_Fetch,1.3830999996571336,77,200
Python,REST,Simple_Fetch,3.235359999962384,157,200
Python,GraphQL,Simple_Fetch,2.597403999970993,73,200
JS,REST,Complex_Fetch,1.4236360002541915,156,200
JS,GraphQL,Complex_Fetch,1.9093770006293198,88,200
Python,REST,Complex_Fetch,3.07843500013405,157,200
Python,GraphQL,Complex_Fetch,59.13168200004293,556,200
JS,REST,Simple_Fetch,1.6307549994962756,2759,200
JS,GraphQL,Simple_Fetch,1.2942439998369082,70,200
Python,REST,Simple_Fetch,3.7540209996222984,2760,200
Python,GraphQL,Simple_Fetch,2.7709400001185713,75,200
JS,REST,Complex_Fetch,1.3793639991490636,2759,200
JS,GraphQL,Complex_Fetch,2.049208000244107,2293,200
Python,REST,Complex_Fetch,3.228196000236494,2760,200
Python,GraphQL,Complex_Fetch,59.36959799964825,1384,200
JS,REST,Simple_Fetch,2.1585630001936806,1648,200
JS,GraphQL,Simple_Fetch,1.639140000406769,74,200
Python,REST,Simple_Fetch,3.5770190006587654,1649,200
Python,GraphQL,Simple_Fetch,2.8406510000422713,77,200
JS,REST,Complex_Fetch,1.2247739996382734,1648,200
JS,GraphQL,Complex_Fetch,1.740310000059253,1331,200
Python,REST,Complex_Fetch,3.376984999704291,1649,200
Python,GraphQL,Complex_Fetch,59.299417000147514,1305,200
JS,REST,Simple_Fetch,1.34550999973726,2392,200
JS,GraphQL,Simple_Fetch,1.256292999642028,80,200
Python,REST,Simple_Fetch,3.310579999379115,2393,200
Python,GraphQL,Simple_Fetch,2.88224900032219,75,200
JS,REST,Complex_Fetch,1.147368999227183,2392,200
JS,GraphQL,Complex_Fetch,1.8413890002193511,1940,200
Python,REST,Complex_Fetch,3.4781750000547618,2393,200
Python,GraphQL,Complex_Fetch,62.86962400008633,2419,200
JS,REST,Simple_Fetch,1.3970159998279996,1812,200
JS,GraphQL,Simple_Fetch,1.2564639991978765,78,200
Python,REST,Simple_Fetch,3.8161180000315653,1813,200
Python,GraphQL,Simple_Fetch,2.9793700005029677,79,200
JS,REST,Complex_Fetch,1.8587710001156665,1812,200
JS,GraphQL,Complex_Fetch,1.7192100003740052,1458,200
Python,REST,Complex_Fetch,3.1006869994598674,1813,200
Python,GraphQL,Complex_Fetch,60.03531500027748,1525,200
JS,REST,Simple_Fetch,1.9514949999575038,1557,200
JS,GraphQL,Simple_Fetch,1.7059649999282556,81,200
Python,REST,Simple_Fetch,3.2678809993740288,1558,200
Python,GraphQL,Simple_Fetch,2.927703999375808,80,200
JS,REST,Complex_Fetch,1.8565170003057574,1557,200
JS,GraphQL,Complex_Fetch,1.9007900000360678,1285,200
Python,REST,Complex_Fetch,3.4586480005600606,1558,200
Python,GraphQL,Complex_Fetch,61.00708499980101,2217,200
JS,REST,Simple_Fetch,1.599095000528905,2066,200
JS,GraphQL,Simple_Fetch,1.3179080006011645,77,200
Python,REST,Simple_Fetch,3.6981670000386657,2067,200
Python,GraphQL,Simple_Fetch,2.992083999743045,74,200
JS,REST,Complex_Fetch,2.092418999382062,2066,200
JS,GraphQL,Complex_Fetch,2.335193999897456,1715,200
Python,REST,Complex_Fetch,3.4995249998246436,2067,200
Python,GraphQL,Complex_Fetch,60.64727100056189,307,200
JS,REST,Simple_Fetch,1.6651989999445505,2054,200
JS,GraphQL,Simple_Fetch,1.3449389998640982,78,200
Python,REST,Simple_Fetch,3.531083999405382,2055,200
Python,GraphQL,Simple_Fetch,3.132898000330897,73,200
JS,REST,Complex_Fetch,1.2528569995993166,2054,200
JS,GraphQL,Complex_Fetch,1.8438030001561856,1682,200
Python,REST,Complex_Fetch,3.08022900026117,2055,200
Python,GraphQL,Complex_Fetch,59.7385690007286,2074,200
JS,REST,Simple_Fetch,1.8758739997792873,2202,200
JS,GraphQL,Simple_Fetch,1.4582710000468069,75,200
Python,REST,Simple_Fetch,3.4361660000286065,2203,200
Python,GraphQL,Simple_Fetch,3.1640159995731665,82,200
JS,REST,Complex_Fetch,1.9490300001052674,2202,200
JS,GraphQL,Complex_Fetch,3.241110000089975,1792,200
Python,REST,Complex_Fetch,3.456003000792407,2203,200
Python,GraphQL,Complex_Fetch,60.70591099978628,2179,200
JS,REST,Simple_Fetch,1.8890989995270502,648,200
JS,GraphQL,Simple_Fetch,2.255884999613045,78,200
Python,REST,Simple_Fetch,3.3391040005881223,649,200
Python,GraphQL,Simple_Fetch,3.1233899999278947,75,200
JS,REST,Complex_Fetch,1.764906000062183,648,200
JS,GraphQL,Complex_Fetch,2.344501000152377,496,200
Python,REST,Complex_Fetch,3.227223999601847,649,200
Python,GraphQL,Complex_Fetch,59.66340899976785,1511,200
JS,REST,Simple_Fetch,1.8147490000046673,2362,200
JS,GraphQL,Simple_Fetch,1.4972349999879953,74,200
Python,REST,Simple_Fetch,3.4914499992737547,2363,200
Python,GraphQL,Simple_Fetch,2.8862560002380633,78,200
JS,REST,Complex_Fetch,1.5641199997844524,2362,200
JS,GraphQL,Complex_Fetch,2.0662099996116012,1898,200
Python,REST,Complex_Fetch,3.24521799939248,2363,200
Python,GraphQL,Complex_Fetch,59.075206999295915,1001,200
JS,REST,Simple_Fetch,1.7239990002053673,1540,200
JS,GraphQL,Simple_Fetch,1.5360570005213958,81,200
Python,REST,Simple_Fetch,3.317923999929917,1541,200
Python,GraphQL,Simple_Fetch,2.85616899964225,76,200
JS,REST,Complex_Fetch,1.4485530000456492,1540,200
