lang,proto,scenario,ms,bytes
JS,REST,RealWorld_Complex,14.475011999820708,2107
Python,REST,RealWorld_Complex,34.78129399991303,2109
JS,REST,Overfetch_Scenario,6.7576070005088695,866
JS,GraphQL,Overfetch_Scenario,2.2172129993123235,76
Python,REST,Overfetch_Scenario,16.089916000055382,867
Python,GraphQL,Overfetch_Scenario,2.9211810006017913,76
JS,GraphQL,RealWorld_Complex,7.307236000087869,225
Python,GraphQL,RealWorld_Complex,71.55469100052869,225
JS,REST,RealWorld_Complex,13.673620000190567,1571
Python,REST,RealWorld_Complex,33.41989500040654,1573
JS,REST,Overfetch_Scenario,6.550228000378411,167
JS,GraphQL,Overfetch_Scenario,2.2216810002646525,77
Python,REST,Overfetch_Scenario,16.85687300050631,168
Python,GraphQL,Overfetch_Scenario,3.219169999283622,77
JS,GraphQL,RealWorld_Complex,7.392104999780713,88
Python,GraphQL,RealWorld_Complex,66.78035900040413,88
JS,REST,RealWorld_Complex,13.147424999260693,169
Python,REST,RealWorld_Complex,34.6624019985029,171
JS,REST,Overfetch_Scenario,7.408636000036495,459
JS,GraphQL,Overfetch_Scenario,2.458014000694675,80
Python,REST,Overfetch_Scenario,17.396673999428458,460
Python,GraphQL,Overfetch_Scenario,3.4049180003421498,80
JS,GraphQL,RealWorld_Complex,7.277650999640173,128
Python,GraphQL,RealWorld_Complex,68.07836000007228,128
JS,REST,RealWorld_Complex,14.165421000143397,751
Python,REST,RealWorld_Complex,34.0279729998656,753
JS,REST,Overfetch_Scenario,7.170399999267829,2263
JS,GraphQL,Overfetch_Scenario,2.378915000008419,79
Python,REST,Overfetch_Scenario,17.366406999826722,2264
Python,GraphQL,Overfetch_Scenario,3.3050900001398986,79
JS,GraphQL,RealWorld_Complex,8.036102000005485,484
Python,GraphQL,RealWorld_Complex,67.53642500007118,484
JS,REST,RealWorld_Complex,13.2905029995527,4360
Python,REST,RealWorld_Complex,33.86582999974053,4362
JS,REST,Overfetch_Scenario,7.704159000240907,1255
JS,GraphQL,Overfetch_Scenario,2.394695000475622,74
Python,REST,Overfetch_Scenario,16.91088400002627,1256
Python,GraphQL,Overfetch_Scenario,2.993856999637501,74
JS,GraphQL,RealWorld_Complex,8.889179000107106,284
Python,GraphQL,RealWorld_Complex,70.86336700012907,284
JS,REST,RealWorld_Complex,14.187022999976762,2357
Python,REST,RealWorld_Complex,35.814429000311065,2359
JS,REST,Overfetch_Scenario,7.662711999728344,1782
JS,GraphQL,Overfetch_Scenario,2.773014000013063,74
Python,REST,Overfetch_Scenario,17.717584999445535,1783
Python,GraphQL,Overfetch_Scenario,3.513119999297487,74
JS,GraphQL,RealWorld_Complex,7.550521999291959,412
Python,GraphQL,RealWorld_Complex,70.53160499981459,412
JS,REST,RealWorld_Complex,15.606781000315095,3404
Python,REST,RealWorld_Complex,34.86218599937274,3406
JS,REST,Overfetch_Scenario,7.610665000356676,2269
JS,GraphQL,Overfetch_Scenario,3.123780000350962,77
Python,REST,Overfetch_Scenario,17.91199899980711,2270
Python,GraphQL,Overfetch_Scenario,3.6446960002649575,77
JS,GraphQL,RealWorld_Complex,8.40748800055735,472
Python,GraphQL,RealWorld_Complex,67.44364099995437,472
JS,REST,RealWorld_Complex,14.162596999995003,4371
Python,REST,RealWorld_Complex,33.96606800106383,4373
JS,REST,Overfetch_Scenario,6.819592999818269,1963
JS,GraphQL,Overfetch_Scenario,3.7438620001921663,73
Python,REST,Overfetch_Scenario,17.76668700040318,1964
Python,GraphQL,Overfetch_Scenario,3.246952000154124,73
JS,GraphQL,RealWorld_Complex,7.837078999727964,459
Python,GraphQL,RealWorld_Complex,68.09072299984109,459
JS,REST,RealWorld_Complex,13.775460998658673,3762
Python,REST,RealWorld_Complex,34.46176600027684,3764
JS,REST,Overfetch_Scenario,7.63951899989479,1653
JS,GraphQL,Overfetch_Scenario,3.180637999321334,80
Python,REST,Overfetch_Scenario,16.85993800037977,1654
Python,GraphQL,Overfetch_Scenario,3.2841410002220073,80
JS,GraphQL,RealWorld_Complex,7.064170999910857,402
Python,GraphQL,RealWorld_Complex,76.43306799946004,402
JS,REST,RealWorld_Complex,14.829124998868792,3126
Python,REST,RealWorld_Complex,34.37508400020306,3128
JS,REST,Overfetch_Scenario,7.025809999504418,809
JS,GraphQL,Overfetch_Scenario,3.317384000183665,72
Python,REST,Overfetch_Scenario,17.057668000234116,810
Python,GraphQL,Overfetch_Scenario,3.2035799995355774,72
JS,GraphQL,RealWorld_Complex,8.006015999853844,195
Python,GraphQL,RealWorld_Complex,69.72029500047938,195
JS,REST,RealWorld_Complex,13.631773000270186,1464
Python,REST,RealWorld_Complex,34.60551599982864,1466
JS,REST,Overfetch_Scenario,6.763207999938459,2246
JS,GraphQL,Overfetch_Scenario,2.2077350004110485,77
Python,REST,Overfetch_Scenario,17.085221000343154,2247
Python,GraphQL,Overfetch_Scenario,3.1887830000414397,77
JS,GraphQL,RealWorld_Complex,8.550464999643737,487
Python,GraphQL,RealWorld_Complex,67.11600800008455,487
JS,REST,RealWorld_Complex,12.981133999346639,4332
Python,REST,RealWorld_Complex,33.771944000363874,4334
JS,REST,Overfetch_Scenario,7.173926999712421,1209
JS,GraphQL,Overfetch_Scenario,2.4424140001428896,72
Python,REST,Overfetch_Scenario,16.977529000541836,1210
Python,GraphQL,Overfetch_Scenario,3.068155999244482,72
JS,GraphQL,RealWorld_Complex,7.649367999874812,287
Python,GraphQL,RealWorld_Complex,68.174689999978,287
JS,REST,RealWorld_Complex,14.244728999983636,2276
Python,REST,RealWorld_Complex,33.91264800029603,2278
JS,REST,Overfetch_Scenario,6.775048999770661,2047
JS,GraphQL,Overfetch_Scenario,2.997384000082093,75
Python,REST,Overfetch_Scenario,17.563346000315505,2048
Python,GraphQL,Overfetch_Scenario,3.2594150006843847,75
JS,GraphQL,RealWorld_Complex,9.51168499977939,420
Python,GraphQL,RealWorld_Complex,67.97432499934075,420
JS,REST,RealWorld_Complex,13.450272999762092,3949
Python,REST,RealWorld_Complex,33.98902199933218,3951
JS,REST,Overfetch_Scenario,6.699216999550117,939
JS,GraphQL,Overfetch_Scenario,2.677284000128566,79
Python,REST,Overfetch_Scenario,16.415466000580636,940
Python,GraphQL,Overfetch_Scenario,3.631432000474888,79
JS,GraphQL,RealWorld_Complex,7.278031000168994,253
Python,GraphQL,RealWorld_Complex,68.19766399985383,253
JS,REST,RealWorld_Complex,13.31999900048686,1716
Python,REST,RealWorld_Complex,34.24003100008122,1718
JS,REST,Overfetch_Scenario,6.856272000732133,2607
JS,GraphQL,Overfetch_Scenario,2.9951900005471543,71
Python,REST,Overfetch_Scenario,16.94082999983948,2608
Python,GraphQL,Overfetch_Scenario,3.03228000029776,71
JS,GraphQL,RealWorld_Complex,7.884206999733578,535
Python,GraphQL,RealWorld_Complex,69.12023099994258,535
JS,REST,RealWorld_Complex,13.938677000624011,5073
Python,REST,RealWorld_Complex,34.07531300035771,5075
JS,REST,Overfetch_Scenario,7.591077999677509,683
JS,GraphQL,Overfetch_Scenario,3.314087000035215,78
Python,REST,Overfetch_Scenario,17.408375000741216,684
Python,GraphQL,Overfetch_Scenario,2.9445050004142104,78
JS,GraphQL,RealWorld_Complex,8.11761499971908,182
Python,GraphQL,RealWorld_Complex,69.26878900048905,182
JS,REST,RealWorld_Complex,13.903048999964085,1190
Python,REST,RealWorld_Complex,34.49768400059838,1192
JS,REST,Overfetch_Scenario,7.709358999818505,2026
JS,GraphQL,Overfetch_Scenario,2.719823999541404,80
Python,REST,Overfetch_Scenario,16.727540999454504,2027
Python,GraphQL,Overfetch_Scenario,3.125103999991552,80
JS,GraphQL,RealWorld_Complex,7.857105999391933,407
Python,GraphQL,RealWorld_Complex,68.57259499975044,407
JS,REST,RealWorld_Complex,13.713405000999046,3879
Python,REST,RealWorld_Complex,36.374137999700906,3881
JS,REST,Overfetch_Scenario,7.339016000514675,374
JS,GraphQL,Overfetch_Scenario,2.562208999734139,81
Python,REST,Overfetch_Scenario,16.48374300020805,375
Python,GraphQL,Overfetch_Scenario,3.190966000147455,81
JS,GraphQL,RealWorld_Complex,8.615185999587993,133
Python,GraphQL,RealWorld_Complex,66.60793599985482,133
JS,REST,RealWorld_Complex,13.939598999968439,592
Python,REST,RealWorld_Complex,34.539833999588154,594
JS,REST,Overfetch_Scenario,6.930520999958389,2689
JS,GraphQL,Overfetch_Scenario,2.661264999915147,71
Python,REST,Overfetch_Scenario,17.50433500001236,2690
Python,GraphQL,Overfetch_Scenario,3.1905160003589117,71
JS,GraphQL,RealWorld_Complex,7.25729300029343,583
Python,GraphQL,RealWorld_Complex,68.42268499985948,583
JS,REST,RealWorld_Complex,13.47612100016704,5218
Python,REST,RealWorld_Complex,35.792319000393036,5220
JS,REST,Overfetch_Scenario,7.621965999533131,1211
JS,GraphQL,Overfetch_Scenario,2.9883569995945436,79
Python,REST,Overfetch_Scenario,16.42064599946025,1212
Python,GraphQL,Overfetch_Scenario,3.2374840002376004,79
JS,GraphQL,RealWorld_Complex,7.8132150001692935,287
Python,GraphQL,RealWorld_Complex,71.63321799998812,287
JS,REST,RealWorld_Complex,13.421128000118188,2259
Python,REST,RealWorld_Complex,33.57235999919794,2261
JS,REST,Overfetch_Scenario,6.560026999977708,2291
JS,GraphQL,Overfetch_Scenario,2.2057520000089426,82
Python,REST,Overfetch_Scenario,17.366777999995975,2292
Python,GraphQL,Overfetch_Scenario,3.152715000396711,82
JS,GraphQL,RealWorld_Complex,7.163336999838066,475
Python,GraphQL,RealWorld_Complex,65.73584199941251,475
JS,REST,RealWorld_Complex,13.146152000445,4404
Python,REST,RealWorld_Complex,35.988135000479815,4406
JS,REST,Overfetch_Scenario,7.4624680000852095,2844
JS,GraphQL,Overfetch_Scenario,3.088834999289247,77
Python,REST,Overfetch_Scenario,17.375493999679748,2845
Python,GraphQL,Overfetch_Scenario,3.4282810001968755,77
JS,GraphQL,RealWorld_Complex,8.993444000225281,567
Python,GraphQL,RealWorld_Complex,67.25551799991081,567
JS,REST,RealWorld_Complex,13.87843399970734,5514
Python,REST,RealWorld_Complex,34.102464000170585,5516
JS,REST,Overfetch_Scenario,7.7567079997606925,765
JS,GraphQL,Overfetch_Scenario,2.646636999998009,82
Python,REST,Overfetch_Scenario,19.34858900040126,766
Python,GraphQL,Overfetch_Scenario,3.2377239995184937,82
JS,GraphQL,RealWorld_Complex,8.911280000575061,213
Python,GraphQL,RealWorld_Complex,69.9455769999986,213
JS,REST,RealWorld_Complex,14.558789000147954,1352
Python,REST,RealWorld_Complex,36.07558899966534,1354
JS,REST,Overfetch_Scenario,8.404221000091638,931
